nombre_imagen, equivPxmmR1, equivPxmmR2, equivPxmmR3, equivPxmmR4, sumaAreaPxR1, sumaAreaPxR2, sumaAreaPxR3, sumaAreaPxR4, diametroPxR1, diametroPxR2, diametroPxR3, diametroPxR4, ejeMayorPxR1, ejeMayorPxR2, ejeMayorPxR3, ejeMayorPxR4, ejeMenorPxR1, ejeMenorPxR2, ejeMenorPxR3, ejeMenorPxR4, diametrommR1, diametrommR2, diametrommR3, diametrommR4, ejeMayormmR1, ejeMayormmR2, ejeMayormmR3, ejeMayormmR4, ejeMenormmR1, ejeMenormmR2, ejeMenormmR3, ejeMenormmR4, clasificacionSize 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\186.jpg,     0.3566,     0.4793,     0.4896,     0.4937,31138.0000, 16179.0000, 14901.0000, 16028.0000,   199.1134,   143.5261,   137.7409,   142.8548,   217.4449,   152.2301,   152.0358,   153.7260,   182.5958,   135.5637,   124.8792,   132.8650,    71.0096,    68.7857,    67.4445,    70.5220,    65.1190,    64.9697,    61.1469,    65.5904,    65.1190,    64.9697,    61.1469,    65.5904, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\187.jpg,     0.3566,     0.4793,     0.4896,     0.4937,30758.0000, 16344.0000, 15388.0000, 16593.0000,   197.8947,   144.2561,   139.9736,   145.3508,   204.0222,   151.4162,   147.2211,   151.2983,   192.1644,   137.6256,   133.3898,   139.9287,    70.5750,    69.1356,    68.5378,    71.7542,    68.5314,    65.9579,    65.3140,    69.0775,    68.5314,    65.9579,    65.3140,    69.0775, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\189.jpg,     0.3566,     0.4793,     0.4896,     0.4937,27341.0000, 14681.0000, 13820.0000, 14729.0000,   186.5788,   136.7203,   132.6506,   136.9436,   193.7209,   144.9379,   140.3825,   142.8503,   179.8361,   129.1477,   125.4522,   131.4244,    66.5394,    65.5240,    64.9521,    67.6038,    64.1348,    61.8948,    61.4274,    64.8792,    64.1348,    61.8948,    61.4274,    64.8792, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\191.jpg,     0.3566,     0.4793,     0.4896,     0.4937,22628.0000, 12125.0000, 11290.0000, 12279.0000,   169.7376,   124.2499,   119.8953,   125.0364,   180.2204,   136.1740,   134.3094,   136.7916,   160.0373,   113.5825,   107.2587,   114.6220,    60.5334,    59.5475,    58.7065,    61.7257,    57.0740,    54.4351,    52.5190,    56.5845,    57.0740,    54.4351,    52.5190,    56.5845, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\193.jpg,     0.3566,     0.4793,     0.4896,     0.4937,32568.0000, 16692.0000, 16471.0000, 16684.0000,   203.6341,   145.7838,   144.8155,   145.7489,   210.1041,   150.2477,   151.3776,   152.2839,   197.4446,   141.5794,   138.6145,   139.7228,    72.6218,    69.8678,    70.9086,    71.9507,    70.4145,    67.8528,    67.8723,    68.9758,    70.4145,    67.8528,    67.8723,    68.9758, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\194.jpg,     0.3566,     0.4793,     0.4896,     0.4937,30691.0000, 15911.0000, 15549.0000, 15950.0000,   197.6790,   142.3324,   140.7040,   142.5067,   207.8903,   153.7433,   151.4812,   151.6305,   188.2252,   132.0278,   130.9330,   134.1575,    70.4981,    68.2137,    68.8954,    70.3502,    67.1265,    63.2751,    64.1111,    66.2285,    67.1265,    63.2751,    64.1111,    66.2285, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\195.jpg,     0.3566,     0.4793,     0.4896,     0.4937,29919.0000, 15383.0000, 14887.0000, 15814.0000,   195.1770,   139.9509,   137.6761,   141.8979,   198.5668,   146.2070,   142.7143,   149.1055,   191.9909,   134.0449,   132.9139,   135.1678,    69.6058,    67.0723,    67.4128,    70.0496,    68.4695,    64.2418,    65.0810,    66.7272,    68.4695,    64.2418,    65.0810,    66.7272, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\196.jpg,     0.3566,     0.4793,     0.4896,     0.4937,28303.0000, 14875.0000, 14279.0000, 14664.0000,   189.8328,   137.6206,   134.8354,   136.6411,   196.9248,   150.7852,   145.5026,   148.9250,   183.1515,   125.9121,   125.0707,   125.5548,    67.6999,    65.9555,    66.0219,    67.4545,    65.3171,    60.3441,    61.2406,    61.9816,    65.3171,    60.3441,    61.2406,    61.9816, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\198.jpg,     0.3566,     0.4793,     0.4896,     0.4937,26091.0000, 14005.0000, 13073.0000, 14320.0000,   182.2638,   133.5355,   129.0157,   135.0288,   193.2916,   138.7297,   138.3142,   138.8666,   172.3047,   128.7144,   120.6290,   131.4414,    65.0006,    63.9977,    63.1723,    66.6586,    61.4489,    61.6872,    59.0657,    64.8876,    61.4489,    61.6872,    59.0657,    64.8876, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\199.jpg,     0.3566,     0.4793,     0.4896,     0.4937,23675.0000, 13229.0000, 12396.0000, 13269.0000,   173.6201,   129.7832,   125.6307,   129.9793,   180.6879,   140.1847,   133.2784,   136.3365,   166.9592,   120.2414,   118.6189,   124.3876,    61.9180,    62.1994,    61.5148,    64.1658,    59.5425,    57.6264,    58.0815,    61.4054,    59.5425,    57.6264,    58.0815,    61.4054, SIN_CLASIFICAR 
