PRECISION, SENSIBILIDAD, ESPECIFICIDAD 
0.500000, 0.470588, 0.768116, 0.601942, 
0.428571, 0.468750, 0.718310, 0.582524, 
0.486486, 0.562500, 0.732394, 0.611650, 
0.475000, 0.612903, 0.708333, 0.621359, 
0.387097, 0.428571, 0.746667, 0.592233, 
0.450000, 0.600000, 0.698630, 0.611650, 
0.500000, 0.484848, 0.771429, 0.631068, 
0.416667, 0.322581, 0.805556, 0.601942, 
0.500000, 0.531250, 0.760563, 0.621359, 
0.527778, 0.575758, 0.757143, 0.631068, 
0.633333, 0.500000, 0.830769, 0.631068, 
0.533333, 0.400000, 0.777778, 0.582524, 
0.368421, 0.560000, 0.692308, 0.601942, 
0.500000, 0.580645, 0.750000, 0.669903, 
0.558824, 0.513514, 0.772727, 0.621359, 
0.382353, 0.464286, 0.720000, 0.592233, 
0.588235, 0.571429, 0.794118, 0.640777, 
0.558824, 0.593750, 0.788732, 0.650485, 
0.487179, 0.633333, 0.726027, 0.621359, 
0.611111, 0.628571, 0.794118, 0.689320, 
0.410256, 0.615385, 0.701299, 0.621359, 
0.416667, 0.483871, 0.708333, 0.601942, 
0.326531, 0.640000, 0.576923, 0.504854, 
0.390244, 0.615385, 0.675325, 0.592233, 
0.531250, 0.548387, 0.791667, 0.631068, 
0.404762, 0.586207, 0.662162, 0.572816, 
0.448276, 0.433333, 0.780822, 0.631068, 
0.444444, 0.533333, 0.726027, 0.611650, 
0.564103, 0.647059, 0.753623, 0.660194, 
0.595238, 0.806452, 0.763889, 0.718447, 
0.571429, 0.625000, 0.788732, 0.650485, 
0.526316, 0.689655, 0.756757, 0.679612, 
0.463415, 0.633333, 0.698630, 0.640777, 
0.500000, 0.655172, 0.743243, 0.640777, 
0.545455, 0.562500, 0.788732, 0.650485, 
0.425000, 0.607143, 0.693333, 0.563107, 
0.500000, 0.500000, 0.813333, 0.660194, 
0.607143, 0.548387, 0.847222, 0.679612, 
0.457143, 0.640000, 0.756410, 0.660194, 
0.484848, 0.533333, 0.767123, 0.621359, 
0.365854, 0.517241, 0.648649, 0.543689, 
0.482759, 0.437500, 0.788732, 0.601942, 
0.476190, 0.625000, 0.690141, 0.601942, 
0.518519, 0.424242, 0.814286, 0.611650, 
0.484848, 0.470588, 0.753623, 0.601942, 
0.410256, 0.615385, 0.701299, 0.621359, 
0.384615, 0.517241, 0.675676, 0.592233, 
0.418605, 0.750000, 0.683544, 0.601942, 
0.516129, 0.500000, 0.788732, 0.631068, 
0.468750, 0.500000, 0.767123, 0.621359, 
0.500000, 0.472222, 0.746269, 0.592233, 
0.666667, 0.500000, 0.865672, 0.650485, 
0.516129, 0.470588, 0.782609, 0.650485, 
0.484848, 0.516129, 0.763889, 0.660194, 
0.466667, 0.411765, 0.768116, 0.601942, 
0.527778, 0.612903, 0.763889, 0.621359, 
0.473684, 0.580645, 0.722222, 0.621359, 
0.473684, 0.473684, 0.692308, 0.543689, 
0.425000, 0.500000, 0.666667, 0.533981, 
0.475000, 0.633333, 0.712329, 0.621359, 
0.478261, 0.647059, 0.652174, 0.611650, 
0.394737, 0.555556, 0.697368, 0.621359, 
0.527778, 0.593750, 0.760563, 0.660194, 
0.472222, 0.548387, 0.736111, 0.621359, 
0.512195, 0.636364, 0.714286, 0.621359, 
0.470588, 0.516129, 0.750000, 0.611650, 
0.487179, 0.612903, 0.722222, 0.640777, 
0.535714, 0.517241, 0.824324, 0.660194, 
0.558824, 0.575758, 0.785714, 0.650485, 
0.477273, 0.677419, 0.680556, 0.592233, 
0.473684, 0.600000, 0.726027, 0.611650, 
0.486486, 0.666667, 0.750000, 0.660194, 
0.459459, 0.548387, 0.722222, 0.592233, 
0.512195, 0.617647, 0.710145, 0.640777, 
0.562500, 0.545455, 0.800000, 0.660194, 
0.636364, 0.567568, 0.818182, 0.650485, 
0.346154, 0.300000, 0.767123, 0.592233, 
0.571429, 0.516129, 0.833333, 0.679612, 
0.400000, 0.592593, 0.684211, 0.592233, 
0.472222, 0.586207, 0.743243, 0.631068, 
0.486486, 0.529412, 0.724638, 0.611650, 
0.606061, 0.571429, 0.808824, 0.679612, 
0.431818, 0.655172, 0.662162, 0.592233, 
0.620690, 0.529412, 0.840580, 0.601942, 
0.481481, 0.342105, 0.784615, 0.485437, 
0.488372, 0.724138, 0.702703, 0.660194, 
0.500000, 0.580645, 0.750000, 0.650485, 
0.466667, 0.777778, 0.684211, 0.621359, 
0.358974, 0.500000, 0.666667, 0.533981, 
0.425532, 0.689655, 0.635135, 0.601942, 
0.575758, 0.612903, 0.805556, 0.689320, 
0.714286, 0.428571, 0.911765, 0.669903, 
0.350000, 0.560000, 0.666667, 0.572816, 
0.592593, 0.484848, 0.842857, 0.669903, 
0.680000, 0.404762, 0.868852, 0.621359, 
0.466667, 0.451613, 0.777778, 0.631068, 
0.410256, 0.533333, 0.684932, 0.592233, 
0.441176, 0.517241, 0.743243, 0.640777, 
0.571429, 0.666667, 0.794521, 0.708738, 
0.583333, 0.700000, 0.794521, 0.699029, 
