PRECISION, SENSIBILIDAD, ESPECIFICIDAD 
0.743590, 0.743590, 0.843750, 0.601942, 
0.785714, 0.564103, 0.906250, 0.582524, 
0.740741, 0.555556, 0.895522, 0.611650, 
0.866667, 0.619048, 0.934426, 0.621359, 
0.884615, 0.522727, 0.949153, 0.592233, 
0.756757, 0.717949, 0.859375, 0.611650, 
0.750000, 0.648649, 0.878788, 0.631068, 
0.794118, 0.710526, 0.892308, 0.601942, 
0.777778, 0.567568, 0.909091, 0.621359, 
0.724138, 0.656250, 0.887324, 0.631068, 
0.682927, 0.848485, 0.814286, 0.631068, 
0.769231, 0.588235, 0.913043, 0.582524, 
0.880000, 0.594595, 0.954545, 0.601942, 
0.806452, 0.694444, 0.910448, 0.669903, 
0.884615, 0.575000, 0.952381, 0.621359, 
0.800000, 0.571429, 0.901639, 0.592233, 
0.862069, 0.657895, 0.938462, 0.640777, 
0.857143, 0.615385, 0.937500, 0.650485, 
0.869565, 0.476190, 0.950820, 0.621359, 
0.827586, 0.705882, 0.927536, 0.689320, 
0.806452, 0.581395, 0.900000, 0.621359, 
0.827586, 0.600000, 0.920635, 0.601942, 
0.818182, 0.391304, 0.929825, 0.504854, 
0.857143, 0.600000, 0.936508, 0.592233, 
0.705882, 0.685714, 0.852941, 0.631068, 
0.840000, 0.512195, 0.935484, 0.572816, 
0.794118, 0.710526, 0.892308, 0.631068, 
0.821429, 0.605263, 0.923077, 0.611650, 
0.766667, 0.718750, 0.901408, 0.660194, 
0.892857, 0.625000, 0.952381, 0.718447, 
0.812500, 0.650000, 0.904762, 0.650485, 
0.818182, 0.692308, 0.906250, 0.679612, 
0.888889, 0.631579, 0.953846, 0.640777, 
0.812500, 0.666667, 0.906250, 0.640777, 
0.833333, 0.714286, 0.901639, 0.650485, 
0.800000, 0.500000, 0.920635, 0.563107, 
0.763158, 0.763158, 0.861538, 0.660194, 
0.775000, 0.756098, 0.854839, 0.679612, 
0.750000, 0.627907, 0.850000, 0.660194, 
0.758621, 0.578947, 0.892308, 0.621359, 
0.758621, 0.536585, 0.887097, 0.543689, 
0.710526, 0.729730, 0.833333, 0.601942, 
0.774194, 0.585366, 0.887097, 0.601942, 
0.705882, 0.648649, 0.848485, 0.611650, 
0.833333, 0.657895, 0.923077, 0.601942, 
0.862069, 0.555556, 0.931034, 0.621359, 
0.785714, 0.550000, 0.904762, 0.592233, 
0.900000, 0.400000, 0.965517, 0.601942, 
0.742857, 0.650000, 0.857143, 0.631068, 
0.727273, 0.631579, 0.861538, 0.621359, 
0.793103, 0.638889, 0.910448, 0.592233, 
0.684211, 0.742857, 0.823529, 0.650485, 
0.884615, 0.621622, 0.954545, 0.650485, 
0.875000, 0.666667, 0.934426, 0.660194, 
0.742857, 0.666667, 0.859375, 0.601942, 
0.750000, 0.585366, 0.870968, 0.621359, 
0.923077, 0.600000, 0.968254, 0.621359, 
0.814815, 0.564103, 0.921875, 0.543689, 
0.642857, 0.486486, 0.848485, 0.533981, 
0.913043, 0.512195, 0.967742, 0.621359, 
0.777778, 0.567568, 0.909091, 0.611650, 
0.870968, 0.658537, 0.935484, 0.621359, 
0.807692, 0.617647, 0.927536, 0.660194, 
0.840000, 0.538462, 0.937500, 0.621359, 
0.782609, 0.473684, 0.923077, 0.621359, 
0.851852, 0.589744, 0.937500, 0.611650, 
0.833333, 0.657895, 0.923077, 0.640777, 
0.843750, 0.710526, 0.923077, 0.660194, 
0.821429, 0.605263, 0.923077, 0.650485, 
0.769231, 0.512821, 0.906250, 0.592233, 
0.785714, 0.578947, 0.907692, 0.611650, 
0.781250, 0.625000, 0.888889, 0.660194, 
0.857143, 0.558140, 0.933333, 0.592233, 
0.714286, 0.588235, 0.884058, 0.640777, 
0.838710, 0.634146, 0.919355, 0.660194, 
0.812500, 0.666667, 0.906250, 0.650485, 
0.875000, 0.622222, 0.931034, 0.592233, 
0.823529, 0.736842, 0.907692, 0.679612, 
0.866667, 0.577778, 0.931034, 0.592233, 
0.764706, 0.634146, 0.870968, 0.631068, 
0.833333, 0.609756, 0.919355, 0.611650, 
0.818182, 0.710526, 0.907692, 0.679612, 
0.818182, 0.461538, 0.937500, 0.592233, 
0.760000, 0.500000, 0.907692, 0.601942, 
0.535714, 0.468750, 0.816901, 0.485437, 
0.900000, 0.642857, 0.950820, 0.660194, 
0.785714, 0.647059, 0.913043, 0.650485, 
0.785714, 0.500000, 0.898305, 0.621359, 
0.769231, 0.465116, 0.900000, 0.533981, 
0.818182, 0.461538, 0.937500, 0.601942, 
0.774194, 0.631579, 0.892308, 0.689320, 
0.731707, 0.789474, 0.830769, 0.669903, 
0.758621, 0.511628, 0.883333, 0.572816, 
0.878788, 0.743590, 0.937500, 0.669903, 
0.736842, 0.875000, 0.859155, 0.621359, 
0.750000, 0.685714, 0.882353, 0.631068, 
0.727273, 0.631579, 0.861538, 0.592233, 
0.769231, 0.789474, 0.861538, 0.640777, 
0.878788, 0.743590, 0.937500, 0.708738, 
0.787879, 0.722222, 0.895522, 0.699029, 
