imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
102.jpg,          4,          1,   224.7447,   227.4894,   209.6170,     2.2361,     2.2361,     2.2361,    89.7432,    -4.0293,     8.4133,     4.8513,     0.9246,     1.8474,     0.1921,     0.0791,     0.8921,     0.0059,     0.0189,     0.0534,         47,    23.9170,     0.8627,    11.1030,     5.6147,     0.0000,     0.0000,     0.0000,         69,          8,         10,          5, CALYX 
102.jpg,          1,          1,   211.8889,   223.3333,    92.5556,     5.2915,     5.2915,     5.2915,    85.8726,   -20.8916,    60.8338,     3.2319,     2.1869,     6.3185,     0.1811,     0.5876,     0.8758,     0.0019,     0.0839,     0.0348,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         51,        148,          3,          3, DEFECTOS 
102.jpg,          1,          2,   176.7500,   174.8750,   129.6250,     5.6569,     5.6569,     5.6569,    70.5280,    -6.6134,    23.5279,     4.8009,     1.4043,     6.1740,     0.1604,     0.2690,     0.6931,     0.0032,     0.0783,     0.0520,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         53,        176,          3,          3, DEFECTOS 
102.jpg,          1,          3,   195.2500,   199.7500,   172.5000,     3.6056,     3.6056,     6.4031,    79.5160,    -6.2789,    13.1245,     1.9081,     2.0229,     4.1748,     0.1936,     0.1363,     0.7833,     0.0020,     0.0434,     0.0210,          4,     5.6240,     0.0000,     3.0551,     3.0551,     0.0000,     0.0000,     0.0000,         82,        144,          3,          3, DEFECTOS 
102.jpg,          1,          4,   193.1111,   191.4444,   115.1111,     5.2915,     5.2915,     5.2915,    76.0818,   -10.5820,    38.6165,     4.2521,     1.1790,     4.5484,     0.1635,     0.4049,     0.7586,     0.0052,     0.0478,     0.0453,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         93,        164,          3,          3, DEFECTOS 
102.jpg,          1,          5,   197.1111,   189.7778,   102.0000,     5.2915,     5.2915,     5.2915,    75.8151,    -9.2044,    44.5493,     5.0030,     1.5361,    11.7360,     0.1566,     0.4757,     0.7747,     0.0106,     0.1156,     0.0705,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         97,        160,          3,          3, DEFECTOS 
102.jpg,          1,          6,   190.7500,   187.1250,    90.8750,     5.6569,     5.6569,     5.6569,    74.3955,   -11.5918,    48.3498,     6.7524,     2.1827,     6.2709,     0.1601,     0.5279,     0.7480,     0.0052,     0.0810,     0.0721,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,        100,        166,          3,          3, DEFECTOS 
102.jpg,          1,          7,   160.7052,   122.2486,    39.9451,     1.0000,     1.0000,     1.0000,    53.6778,     7.1884,    47.1878,    10.0187,     7.5885,     9.5716,     0.1141,     0.7569,     0.6302,     0.0156,     0.1673,     0.0989,        346,   111.3910,     0.8848,    37.1170,    17.2975,     0.0000,     0.0000,     0.0000,        109,        164,         35,         22, DEFECTOS 
102.jpg,          1,          8,   166.0081,   154.4879,   109.2782,     1.0000,     1.0000,     1.0000,    63.7110,    -2.4825,    25.1825,     7.2161,     1.7548,    10.1962,     0.1323,     0.3427,     0.6510,     0.0117,     0.1319,     0.0772,        248,    75.9860,     0.9621,    35.8169,     9.7701,     0.0000,     0.0000,     0.0000,        175,         35,         16,         32, DEFECTOS 
102.jpg,          2,          1,   219.7391,   222.0000,   207.6522,     3.3166,     3.3166,     3.3166,    87.9174,    -3.2851,     6.7750,     4.9737,     0.4605,     0.8721,     0.1928,     0.0651,     0.8706,     0.0026,     0.0106,     0.0547,         23,    19.0790,     0.8898,     9.2205,     4.2073,     0.0000,     0.0000,     0.0000,         31,         57,          6,          7, DEFECTOS 
102.jpg,          2,          2,   191.4286,   193.7857,   122.1429,     4.2426,     4.2426,     4.2426,    76.6960,   -11.6527,    35.7731,     3.0027,     1.8461,     4.8436,     0.1723,     0.3733,     0.7627,     0.0087,     0.0541,     0.0307,         14,    10.6600,     0.5900,     4.8789,     3.9391,     0.0000,     0.0000,     0.0000,         89,         95,          4,          4, DEFECTOS 
102.jpg,          2,          3,   213.3580,   210.5864,   154.0556,     1.4142,     1.4142,     1.4142,    83.4061,    -7.6916,    28.3821,     3.8789,     2.2617,     8.9511,     0.1601,     0.2796,     0.8387,     0.0118,     0.0869,     0.0436,        162,    79.1130,     0.9469,    31.8330,    10.2336,     0.0000,     0.0000,     0.0000,         94,         22,         15,         28, DEFECTOS 
102.jpg,          2,          4,   196.1493,   191.9104,   105.3433,     2.0000,     2.0000,     2.0000,    76.3537,   -10.4056,    43.5763,     4.3783,     3.9458,    10.7589,     0.1574,     0.4638,     0.7713,     0.0106,     0.1042,     0.0481,          4,     3.5560,     0.0000,     2.3094,     2.3094,     0.0000,     0.0000,     0.0000,         98,         83,         20,          6, DEFECTOS 
102.jpg,          2,          5,   202.9487,   198.9103,   123.4872,     1.7321,     1.7321,     1.7321,    79.0064,    -9.4218,    38.0868,     4.7746,     2.5429,     9.2794,     0.1578,     0.3941,     0.7963,     0.0072,     0.1013,     0.0531,         78,    51.4650,     0.9783,    25.4465,     5.2684,     0.0000,     0.0000,     0.0000,        104,         60,          6,         22, DEFECTOS 
102.jpg,          2,          6,   153.3200,   142.9000,    76.7400,     2.2361,     2.2361,     2.2361,    58.9139,    -5.1887,    36.0080,     5.9611,     2.2026,     9.0505,     0.1436,     0.5036,     0.6013,     0.0112,     0.1367,     0.0619,         50,    30.5000,     0.8564,    12.5091,     6.4583,     0.0000,     0.0000,     0.0000,        115,         97,          9,         11, DEFECTOS 
102.jpg,          2,          7,   181.7143,   183.5357,   106.2143,     3.0000,     3.0000,     3.0000,    72.9304,   -11.8244,    38.7191,     5.3223,     3.7579,    10.6714,     0.1688,     0.4298,     0.7232,     0.0091,     0.1313,     0.0569,         28,    17.0280,     0.6877,     7.2459,     5.2606,     0.0000,     0.0000,     0.0000,        117,         66,          6,          6, DEFECTOS 
102.jpg,          2,          8,   175.2308,   176.1538,   111.7692,     4.4721,     4.4721,     4.4721,    70.4637,   -10.1987,    32.8645,     3.7751,     2.5412,     5.6381,     0.1679,     0.3729,     0.6950,     0.0084,     0.0764,     0.0399,         13,    11.5120,     0.8164,     5.6659,     3.2720,     0.0000,     0.0000,     0.0000,        117,         88,          3,          5, DEFECTOS 
102.jpg,          2,          9,   196.9500,   202.9000,   117.3000,     3.6056,     3.6056,     3.6056,    79.5176,   -14.4983,    41.6965,     4.6091,     3.6144,     9.5303,     0.1770,     0.4245,     0.7963,     0.0063,     0.1077,     0.0495,         20,    14.6960,     0.7684,     6.5862,     4.2152,     0.0000,     0.0000,     0.0000,        121,         57,          6,          4, DEFECTOS 
102.jpg,          2,         10,   135.5556,   139.4444,    90.0556,     3.7417,     3.7417,     3.7417,    56.5551,    -9.5854,    25.9554,     6.4536,     1.8148,     4.4792,     0.1792,     0.3595,     0.5468,     0.0035,     0.0793,     0.0653,         18,    12.5540,     0.7737,     6.1692,     3.9083,     0.0000,     0.0000,     0.0000,        137,         79,          6,          4, DEFECTOS 
102.jpg,          2,         11,   110.3684,   108.7632,    62.2368,     2.6458,     2.6458,     2.6458,    44.9919,    -6.7822,    26.0914,     6.0834,     2.0237,     5.2763,     0.1623,     0.4437,     0.4357,     0.0139,     0.0938,     0.0612,         38,    21.5930,     0.7566,     9.0075,     5.8902,     0.0000,     0.0000,     0.0000,        137,        105,          7,          7, DEFECTOS 
102.jpg,          3,          1,   200.7653,   193.5510,    89.1224,     1.7321,     1.7321,     1.7321,    77.0090,   -10.6262,    51.8633,     4.0433,     2.7559,    11.2946,     0.1564,     0.5575,     0.7880,     0.0082,     0.1355,     0.0433,         98,    50.9610,     0.9250,    19.9841,     7.5930,     0.0000,     0.0000,     0.0000,          7,         71,         17,         13, DEFECTOS 
102.jpg,          3,          2,   153.1892,   146.7297,    72.5405,     2.6458,     2.6458,     2.6458,    59.9095,    -7.6170,    39.1232,     6.8365,     2.4672,    11.3649,     0.1523,     0.5296,     0.6008,     0.0095,     0.1559,     0.0697,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         16,        102,         11,          5, DEFECTOS 
102.jpg,          3,          3,   215.9630,   217.4074,   141.1111,     3.0000,     3.0000,     3.0000,    85.1889,   -11.7014,    37.3286,     4.5315,     3.6448,    10.5648,     0.1682,     0.3550,     0.8550,     0.0068,     0.1046,     0.0499,         27,    19.8400,     0.8706,     9.0463,     4.4514,     0.0000,     0.0000,     0.0000,         20,         55,          8,          5, DEFECTOS 
102.jpg,          3,          4,   206.2381,   206.6190,   119.8571,     3.4641,     3.4641,     3.4641,    81.2788,   -12.4490,    42.7985,     3.5050,     3.7738,     9.5952,     0.1655,     0.4247,     0.8159,     0.0096,     0.0905,     0.0390,         21,    15.6390,     0.8426,     7.3474,     3.9570,     0.0000,     0.0000,     0.0000,         21,         61,          5,          6, DEFECTOS 
102.jpg,          3,          5,   163.6667,   163.3889,    92.3333,     3.7417,     3.7417,     3.7417,    65.7348,   -10.2166,    36.4630,     4.4137,     2.9182,    10.7921,     0.1654,     0.4371,     0.6447,     0.0052,     0.1277,     0.0487,         18,    14.6960,     0.8335,     6.7827,     3.7476,     0.0000,     0.0000,     0.0000,         22,         93,          4,          6, DEFECTOS 
102.jpg,          3,          6,   143.0000,   134.0000,    79.0000,     0.0000,     0.0000,     0.0000,    55.5380,    -4.8179,    30.7533,     0.0000,     0.0000,     0.0000,     0.1432,     0.4476,     0.5608,     0.0000,     0.0000,     0.0000,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         24,        102,          1,          1, DEFECTOS 
102.jpg,          3,          7,   191.3684,   185.1228,    82.5965,     2.0000,     2.0000,     2.0000,    73.9135,   -10.6150,    50.7055,     3.6592,     2.5030,    12.2768,     0.1576,     0.5698,     0.7510,     0.0086,     0.1619,     0.0385,         57,    26.1170,     0.4969,     9.4973,     8.2418,     0.0000,     0.0000,     0.0000,         28,         74,          8,          9, DEFECTOS 
102.jpg,          3,          8,   213.7222,   218.6667,   143.8333,     2.6458,     2.6458,     2.6458,    85.3802,   -12.9690,    36.2579,     4.0041,     2.7796,     7.8245,     0.1774,     0.3439,     0.8578,     0.0073,     0.0775,     0.0433,         36,    27.8040,     0.9262,    12.3879,     4.6716,     0.0000,     0.0000,     0.0000,         38,         37,          9,          8, DEFECTOS 
102.jpg,          3,          9,   204.6875,   206.1875,   136.6250,     4.0000,     4.0000,     4.0000,    81.2830,   -11.0089,    34.4432,     3.9955,     4.2535,     8.5147,     0.1675,     0.3460,     0.8154,     0.0144,     0.0883,     0.0439,         16,    12.7360,     0.7024,     5.6504,     4.0221,     0.0000,     0.0000,     0.0000,         40,         69,          5,          4, DEFECTOS 
102.jpg,          3,         10,   106.1000,   102.8500,    60.0000,     3.6056,     3.6056,     3.6056,    42.8450,    -5.4832,    24.4886,     4.6582,     0.8860,     6.9789,     0.1574,     0.4350,     0.4169,     0.0097,     0.1268,     0.0476,         20,    19.6580,     0.8996,     8.7243,     3.8096,     0.0000,     0.0000,     0.0000,         48,        124,          6,          6, DEFECTOS 
102.jpg,          3,         11,   227.3333,   228.1111,   195.5556,     5.2915,     5.2915,     5.2915,    89.7851,    -5.6908,    15.8450,     5.0122,     0.9279,     2.4786,     0.1704,     0.1436,     0.8946,     0.0030,     0.0254,     0.0552,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         49,         30,          3,          3, DEFECTOS 
102.jpg,          3,         12,   154.8500,   141.8000,    93.9500,     3.6056,     3.6056,     3.6056,    58.9944,    -2.2661,    27.2409,     4.7738,     0.8466,     5.4599,     0.1307,     0.3939,     0.6073,     0.0043,     0.0736,     0.0500,         20,    13.8440,     0.8257,     6.8508,     3.8644,     0.0000,     0.0000,     0.0000,         50,         99,          4,          6, DEFECTOS 
102.jpg,          3,         13,   116.5000,   117.1667,    87.1667,     4.6904,     3.7417,     4.6904,    48.5052,    -5.6159,    16.5232,     1.9611,     0.9937,     1.4072,     0.1699,     0.2585,     0.4608,     0.0085,     0.0204,     0.0206,          6,     5.9050,     0.6325,     3.3333,     2.5820,     0.0000,     0.0000,     0.0000,         53,        120,          3,          3, DEFECTOS 
102.jpg,          3,         14,   228.7333,   226.8000,   212.5333,     4.1231,     4.1231,     4.1231,    89.9315,    -1.7964,     7.2055,     5.3840,     1.3847,     2.9586,     0.1406,     0.0714,     0.8970,     0.0193,     0.0244,     0.0596,         15,    11.8840,     0.8032,     6.1623,     3.6708,     0.0000,     0.0000,     0.0000,         54,         27,          5,          4, DEFECTOS 
102.jpg,          3,         15,   186.0000,   189.0000,   170.7500,     5.6569,     5.6569,     5.6569,    75.8860,    -4.3113,     8.8706,     5.3112,     0.2249,     0.6763,     0.1942,     0.0970,     0.7412,     0.0020,     0.0088,     0.0566,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         60,         67,          3,          3, DEFECTOS 
102.jpg,          3,         16,   160.6667,   151.1667,    81.7381,     2.4495,     2.4495,     2.4495,    61.9182,    -5.9862,    37.1281,     6.6475,     2.5932,    11.0704,     0.1442,     0.4924,     0.6301,     0.0106,     0.1375,     0.0693,         42,    28.9040,     0.9349,    13.8358,     4.9110,     0.0000,     0.0000,     0.0000,         63,         85,         11,          7, DEFECTOS 
102.jpg,          3,         17,   206.6571,   204.2571,   104.6000,     2.6458,     2.6458,     2.6458,    80.5050,   -12.3814,    48.9682,     4.6998,     2.9503,    11.4027,     0.1640,     0.4997,     0.8175,     0.0119,     0.1270,     0.0552,         35,    23.1400,     0.9058,    10.7826,     4.5694,     0.0000,     0.0000,     0.0000,         74,         26,          7,          9, DEFECTOS 
102.jpg,          3,         18,    63.4286,    60.4286,    51.7143,     6.0000,     6.0000,     5.5678,    25.5084,    -0.4978,     5.8551,     3.4065,     0.1392,     0.4167,     0.1238,     0.1869,     0.2487,     0.0029,     0.0217,     0.0301,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         84,        135,          3,          3, DEFECTOS 
102.jpg,          3,         19,   150.1111,   145.0000,    73.6667,     3.7417,     3.7417,     3.7417,    59.1777,    -8.1700,    38.0289,     4.5610,     1.8208,     5.6543,     0.1553,     0.5142,     0.5887,     0.0068,     0.0936,     0.0456,         18,    12.5540,     0.7737,     6.1692,     3.9083,     0.0000,     0.0000,     0.0000,         85,         87,          4,          6, DEFECTOS 
102.jpg,          3,         20,   175.3684,   171.5263,    93.5263,     3.6056,     3.6056,     3.6056,    68.9594,    -9.5656,    40.1486,     4.3163,     2.4322,     9.4008,     0.1578,     0.4683,     0.6877,     0.0066,     0.1095,     0.0464,         19,    13.4720,     0.5587,     5.7251,     4.7481,     0.0000,     0.0000,     0.0000,         92,         55,          5,          5, DEFECTOS 
102.jpg,          3,         21,    51.0952,    47.4286,    38.3810,     3.4641,     3.4641,     3.4641,    19.6651,    -0.1516,     6.4319,     3.9069,     0.8091,     2.6383,     0.1314,     0.2524,     0.2009,     0.0317,     0.1243,     0.0343,         21,    15.9860,     0.9133,     8.3297,     3.3918,     0.0000,     0.0000,     0.0000,         92,        137,          8,          3, DEFECTOS 
102.jpg,          3,         22,   137.1400,   118.9000,    62.2800,     2.2361,     2.2361,     2.2361,    50.5538,    -0.0964,    32.6892,     4.8427,     1.6823,    11.7948,     0.1267,     0.5423,     0.5378,     0.0103,     0.1966,     0.0574,         50,    36.0330,     0.7904,    12.0413,     7.3767,     0.0000,     0.0000,     0.0000,         95,         99,          8,         11, DEFECTOS 
102.jpg,          3,         23,   155.0698,   130.4186,    59.6279,     2.4495,     2.4495,     2.4495,    55.4990,     1.2826,    39.7973,     5.3083,     2.4605,    10.2249,     0.1234,     0.6203,     0.6081,     0.0064,     0.1912,     0.0504,         43,    24.3140,     0.6952,     9.2571,     6.6544,     0.0000,     0.0000,     0.0000,         99,         77,          6,          8, DEFECTOS 
102.jpg,          3,         24,   129.5714,   127.2857,    93.7143,     6.0000,     6.0000,     6.0000,    52.6674,    -4.8407,    18.6576,     4.6869,     1.1946,     4.4797,     0.1561,     0.2835,     0.5081,     0.0059,     0.0861,     0.0468,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,        100,         89,          3,          3, DEFECTOS 
102.jpg,          3,         25,   108.8451,   101.8310,    85.4789,     2.0000,     2.0000,     2.0000,    42.5448,    -0.2566,     9.7993,    22.0511,     2.3874,     4.8293,     0.1052,     0.3379,     0.4268,     0.0446,     0.2755,     0.2051,         71,    30.7070,     0.7178,    11.6584,     8.1165,     0.0000,     0.0000,     0.0000,        120,         26,         10,         10, DEFECTOS 
102.jpg,          4,          1,   134.0000,   132.4000,   102.5333,     4.1231,     4.1231,     4.1231,    54.6745,    -4.6260,    16.4002,     4.6549,     1.0069,     1.6449,     0.1584,     0.2376,     0.5260,     0.0096,     0.0316,     0.0486,         15,    12.8270,     0.8015,     5.9484,     3.5570,     0.0000,     0.0000,     0.0000,         25,         69,          5,          4, DEFECTOS 
102.jpg,          4,          2,   192.3333,   194.5556,   180.2222,     5.2915,     5.2915,     5.2915,    78.0591,    -3.3277,     6.9273,     5.8210,     1.1391,     2.2917,     0.1916,     0.0732,     0.7630,     0.0036,     0.0239,     0.0639,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         32,         43,          3,          3, DEFECTOS 
102.jpg,          4,          3,   205.8462,   207.9231,   194.9231,     4.4721,     4.4721,     4.4721,    82.9450,    -3.0222,     6.2029,     4.6713,     0.3461,     0.7842,     0.1935,     0.0626,     0.8154,     0.0027,     0.0076,     0.0513,         13,    11.2390,     0.8044,     5.9632,     3.5428,     0.0000,     0.0000,     0.0000,         40,         18,          4,          5, DEFECTOS 
102.jpg,          4,          4,    41.6667,    42.8333,    34.8333,     6.5574,     6.5574,     6.5574,    16.9571,    -2.2827,     4.9770,     6.6983,     1.0846,     2.2908,     0.1876,     0.1903,     0.1680,     0.0100,     0.0869,     0.0563,          6,     5.9050,     0.6325,     3.3333,     2.5820,     0.0000,     0.0000,     0.0000,         46,        127,          3,          3, DEFECTOS 
102.jpg,          4,          5,   129.2308,   126.7692,   101.7692,     3.1623,     3.1623,     3.1623,    52.6547,    -3.4837,    13.9875,     4.5632,     1.2304,     3.8647,     0.1504,     0.2150,     0.5068,     0.0118,     0.0612,     0.0451,         26,    18.5910,     0.9409,    10.0970,     3.4203,     0.0000,     0.0000,     0.0000,         57,         73,          9,          3, DEFECTOS 
102.jpg,          4,          6,   116.6250,   115.9688,    86.6562,     2.8284,     2.8284,     2.8284,    48.1593,    -4.9220,    16.3640,     3.3243,     3.1765,     4.5144,     0.1593,     0.2715,     0.4647,     0.0288,     0.0678,     0.0358,         32,    21.6840,     0.9423,    11.4521,     3.8346,     0.0000,     0.0000,     0.0000,         59,         80,         10,          4, DEFECTOS 
102.jpg,          4,          7,   131.5769,   127.1154,   104.0769,     3.1623,     3.1623,     3.1623,    53.0091,    -2.3625,    13.1824,     4.5169,     1.5057,     2.7340,     0.1406,     0.2114,     0.5160,     0.0173,     0.0522,     0.0425,         26,    16.2920,     0.5440,     6.6634,     5.5910,     0.0000,     0.0000,     0.0000,         66,         62,          6,          6, DEFECTOS 
102.jpg,          4,          8,    67.3846,    61.8462,    38.8846,     3.1623,     3.1623,     3.1623,    26.0832,    -1.5788,    14.9719,     3.6914,     1.7900,     3.6166,     0.1393,     0.4272,     0.2655,     0.0247,     0.1166,     0.0346,         26,    17.7640,     0.8974,     8.9663,     3.9553,     0.0000,     0.0000,     0.0000,         70,        123,          4,          8, DEFECTOS 
102.jpg,          4,          9,   130.0492,   118.9775,    74.6865,     1.0000,     1.0000,     1.0000,    49.9633,    -2.2835,    25.8127,     7.3264,     2.5790,     7.3951,     0.1326,     0.4322,     0.5101,     0.0150,     0.1260,     0.0688,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         76,         41,         38,         27, DEFECTOS 
102.jpg,          4,         10,   123.8750,   119.8750,   113.2500,     5.2915,     4.6904,     4.6904,    50.5311,     0.2774,     4.1826,     2.8318,     0.4312,     2.0077,     0.1055,     0.0856,     0.4858,     0.0085,     0.0417,     0.0278,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         86,         63,          3,          3, DEFECTOS 
102.jpg,          4,         11,    54.4107,    50.0179,    30.3393,     2.2361,     2.2361,     2.2361,    20.7016,    -1.6094,    12.9108,     6.7698,     1.7787,     3.4558,     0.1379,     0.4862,     0.2141,     0.0229,     0.1725,     0.0639,         56,    25.6950,     0.7865,    10.9697,     6.7749,     0.0000,     0.0000,     0.0000,         86,        131,         10,          6, DEFECTOS 
102.jpg,          4,         12,    59.0000,    59.0000,    59.0000,     7.1414,     7.1414,     7.1414,    24.5498,     0.0000,     0.0000,    10.2313,     0.0000,     0.0000,     0.0000,     0.0000,     0.2314,     0.0000,     0.0000,     0.0900,          5,     6.3680,     0.5760,     3.4020,     2.7809,     0.0000,     0.0000,     0.0000,         95,        122,          3,          3, DEFECTOS 
103.jpg,          1,          1,   215.1310,   217.6706,   189.7579,     1.0000,     1.0000,     1.0000,    85.6200,    -5.5425,    13.4665,    18.5694,     2.4498,     6.6191,     0.1913,     0.1584,     0.8545,     0.0530,     0.1535,     0.1864,        252,    60.8930,     0.8894,    26.8133,    12.2563,     0.0000,     0.0000,     0.0000,         86,          1,         26,         12, CALYX 
103.jpg,          2,          1,   205.5852,   210.3636,   175.4205,     1.0000,     1.0000,     1.0000,    83.0000,    -7.5280,    16.8454,    11.0482,     2.7517,     6.1714,     0.1889,     0.1706,     0.8250,     0.0060,     0.0698,     0.1167,        176,    52.2670,     0.9169,    23.9678,     9.5660,     0.0000,     0.0000,     0.0000,         68,          2,         23,          9, CALYX 
103.jpg,          3,          1,   191.9474,   198.3684,   166.2719,     1.0000,     1.0000,     1.0000,    78.4879,    -7.8002,    15.4101,    14.3519,     2.0250,     3.8827,     0.2004,     0.1684,     0.7779,     0.0144,     0.0524,     0.1513,        228,    53.6730,     0.7437,    21.0032,    14.0413,     0.0000,     0.0000,     0.0000,         57,          8,         20,         13, CALYX 
103.jpg,          4,          1,    91.6749,    95.1921,    91.8030,     1.0000,     1.0000,     1.0000,    37.2037,    -1.8019,     1.2531,    42.6524,     2.6522,     1.7260,     0.1338,     0.0368,     0.3733,     0.1619,     0.1082,     0.4222,        203,    53.8550,     0.8446,    22.3438,    11.9635,     0.0000,     0.0000,     0.0000,         52,          4,         20,         13, CALYX 
103.jpg,          1,          1,   221.0000,   224.5789,   133.7895,     3.6056,     3.6056,     3.6056,    87.3111,   -14.2455,    43.8782,     6.4173,     3.1938,     6.6485,     0.1734,     0.4080,     0.8867,     0.0121,     0.0543,     0.0716,         19,    16.0110,     0.8262,     7.0807,     3.9887,     0.0000,     0.0000,     0.0000,         14,        142,          6,          5, DEFECTOS 
103.jpg,          1,          2,   228.6667,   230.8333,   218.0000,     6.5574,     6.5574,     6.5574,    91.0900,    -2.9587,     5.9827,     4.2666,     1.2707,     2.6630,     0.1959,     0.0552,     0.9052,     0.0035,     0.0238,     0.0485,          6,     6.2770,     0.4564,     3.2660,     2.9059,     0.0000,     0.0000,     0.0000,         31,        120,          3,          3, DEFECTOS 
103.jpg,          1,          3,   218.8571,   224.0000,   143.4286,     5.4772,     6.0000,     4.5826,    87.1652,   -13.7617,    38.8335,     2.8950,     2.2344,     6.2796,     0.1771,     0.3582,     0.8784,     0.0032,     0.0511,     0.0351,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         41,        162,          3,          3, DEFECTOS 
103.jpg,          1,          4,   215.2222,   224.1111,   111.6667,     5.2915,     5.2915,     5.2915,    86.5645,   -18.0165,    52.4388,     4.0839,     5.1063,    16.3784,     0.1794,     0.4967,     0.8797,     0.0068,     0.1516,     0.0505,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         50,        160,          3,          3, DEFECTOS 
103.jpg,          1,          5,   215.2500,   223.5000,    94.9500,     3.6056,     3.6056,     3.6056,    86.2471,   -19.0180,    59.0439,     4.3240,     5.4575,    14.6583,     0.1756,     0.5767,     0.8776,     0.0072,     0.1661,     0.0484,         20,    17.5820,     0.9094,     8.9300,     3.7151,     0.0000,     0.0000,     0.0000,         54,        163,          7,          5, DEFECTOS 
103.jpg,          1,          6,   227.0364,   221.9636,    75.4909,     2.2361,     2.2361,     2.2361,    86.5774,   -14.7615,    67.3959,     4.9672,     2.4288,    12.4508,     0.1610,     0.6699,     0.8916,     0.0045,     0.1548,     0.0558,         55,    32.0220,     0.9203,    14.7381,     5.7669,     0.0000,     0.0000,     0.0000,         62,        157,         14,          8, DEFECTOS 
103.jpg,          1,          7,   199.8462,   173.5769,    71.3654,     2.2361,     2.2361,     2.2361,    71.4920,    -1.5659,    52.3853,     5.7218,     2.5528,    13.9482,     0.1308,     0.6446,     0.7837,     0.0090,     0.1863,     0.0573,         52,    27.8620,     0.9000,    12.6218,     5.5027,     0.0000,     0.0000,     0.0000,         66,        185,         12,          5, DEFECTOS 
103.jpg,          1,          8,   219.1300,   215.6000,   192.2200,     1.7321,     1.7321,     1.7321,    85.8058,    -2.7006,    12.0650,     9.5481,     1.6053,     4.3987,     0.1454,     0.1284,     0.8596,     0.0176,     0.0558,     0.0992,        100,    36.1160,     0.7200,    13.8028,     9.5793,     0.0000,     0.0000,     0.0000,         68,         58,          9,         13, DEFECTOS 
103.jpg,          1,          9,   246.0000,   246.6667,   242.6667,     4.2426,     3.8730,     4.3589,    96.9630,    -0.9212,     1.8414,     2.1410,     0.4036,     0.6248,     0.1889,     0.0162,     0.9673,     0.0157,     0.0058,     0.0240,          6,     6.1860,     0.7845,     4.1633,     2.5820,     0.0000,     0.0000,     0.0000,         78,         28,          3,          3, DEFECTOS 
103.jpg,          1,         10,   211.6250,   218.7500,   111.3750,     5.6569,     5.6569,     5.6569,    84.8439,   -17.0308,    50.9694,     3.5119,     3.7326,    11.7079,     0.1772,     0.4936,     0.8578,     0.0045,     0.1307,     0.0359,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         82,        166,          3,          3, DEFECTOS 
103.jpg,          1,         11,   239.2273,   245.3636,   200.7273,     3.4641,     3.4641,     3.4641,    95.2154,    -9.2885,    20.8361,     2.9120,     2.9357,     6.9172,     0.1903,     0.1814,     0.9622,     0.0076,     0.0594,     0.0331,         22,    15.8290,     0.9083,     8.4098,     3.5173,     0.0000,     0.0000,     0.0000,         83,        119,          7,          5, DEFECTOS 
103.jpg,          1,         12,   206.8750,   207.7500,    99.0000,     5.6569,     5.3852,     5.6569,    81.3876,   -14.7080,    52.8101,     2.9553,     3.3246,     7.9915,     0.1670,     0.5301,     0.8206,     0.0074,     0.0944,     0.0356,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         87,        173,          3,          3, DEFECTOS 
