PRECISION, SENSIBILIDAD, ESPECIFICIDAD 
0.513514, 0.593750, 0.746479, 0.611650, 
0.439024, 0.529412, 0.666667, 0.572816, 
0.555556, 0.441176, 0.826087, 0.582524, 
0.550000, 0.666667, 0.742857, 0.631068, 
0.432432, 0.551724, 0.716216, 0.582524, 
0.625000, 0.468750, 0.873239, 0.650485, 
0.535714, 0.441176, 0.811594, 0.621359, 
0.400000, 0.580645, 0.625000, 0.563107, 
0.344828, 0.344828, 0.743243, 0.504854, 
0.354839, 0.814815, 0.473684, 0.533981, 
0.500000, 0.166667, 0.910448, 0.533981, 
0.642857, 0.290323, 0.930556, 0.640777, 
0.560976, 0.741935, 0.750000, 0.679612, 
0.523810, 0.333333, 0.857143, 0.582524, 
0.382979, 0.545455, 0.585714, 0.533981, 
0.371429, 0.520000, 0.717949, 0.563107, 
0.439394, 0.828571, 0.455882, 0.543689, 
0.540541, 0.571429, 0.750000, 0.621359, 
0.514286, 0.545455, 0.757143, 0.621359, 
0.483871, 0.535714, 0.786667, 0.611650, 
0.588235, 0.322581, 0.902778, 0.631068, 
0.340000, 0.607143, 0.560000, 0.485437, 
0.500000, 0.500000, 0.753623, 0.592233, 
0.333333, 0.655172, 0.486486, 0.466019, 
0.647059, 0.354839, 0.916667, 0.660194, 
0.452830, 0.727273, 0.585714, 0.592233, 
0.593750, 0.575758, 0.814286, 0.640777, 
0.540541, 0.571429, 0.750000, 0.631068, 
0.380000, 0.633333, 0.575342, 0.582524, 
0.459459, 0.586207, 0.729730, 0.592233, 
0.439024, 0.562500, 0.676056, 0.572816, 
0.428571, 0.517241, 0.729730, 0.582524, 
0.833333, 0.277778, 0.970149, 0.631068, 
0.500000, 0.485714, 0.750000, 0.582524, 
0.482759, 0.466667, 0.794521, 0.631068, 
0.500000, 0.387097, 0.833333, 0.582524, 
0.441176, 0.500000, 0.739726, 0.572816, 
0.439024, 0.620690, 0.689189, 0.611650, 
0.406250, 0.448276, 0.743243, 0.572816, 
0.447368, 0.607143, 0.720000, 0.621359, 
0.358209, 0.827586, 0.418919, 0.504854, 
0.333333, 0.740741, 0.473684, 0.495146, 
0.392857, 0.758621, 0.540541, 0.553398, 
0.439024, 0.620690, 0.689189, 0.572816, 
0.500000, 0.500000, 0.774648, 0.592233, 
0.404762, 0.653846, 0.675325, 0.592233, 
0.531250, 0.472222, 0.776119, 0.592233, 
0.684211, 0.361111, 0.910448, 0.592233, 
0.612903, 0.558824, 0.826087, 0.679612, 
0.380952, 0.615385, 0.662338, 0.563107, 
0.425000, 0.607143, 0.693333, 0.582524, 
0.369565, 0.680000, 0.628205, 0.601942, 
0.520000, 0.393939, 0.828571, 0.611650, 
0.475000, 0.593750, 0.704225, 0.582524, 
0.575758, 0.593750, 0.802817, 0.660194, 
0.588235, 0.625000, 0.802817, 0.689320, 
0.333333, 0.678571, 0.493333, 0.485437, 
0.456522, 0.750000, 0.666667, 0.640777, 
0.500000, 0.346154, 0.883117, 0.640777, 
0.425000, 0.515152, 0.671429, 0.504854, 
0.516129, 0.484848, 0.785714, 0.631068, 
0.416667, 0.500000, 0.712329, 0.533981, 
0.531250, 0.485714, 0.779412, 0.601942, 
0.375000, 0.580645, 0.583333, 0.514563, 
0.414634, 0.566667, 0.671233, 0.572816, 
0.463415, 0.593750, 0.690141, 0.601942, 
0.410256, 0.615385, 0.701299, 0.582524, 
0.442308, 0.696970, 0.585714, 0.553398, 
0.410256, 0.551724, 0.689189, 0.601942, 
0.349206, 0.785714, 0.453333, 0.504854, 
0.417910, 0.875000, 0.450704, 0.543689, 
0.652174, 0.483871, 0.888889, 0.679612, 
0.542857, 0.558824, 0.768116, 0.611650, 
0.392857, 0.366667, 0.767123, 0.504854, 
0.457143, 0.551724, 0.743243, 0.601942, 
0.571429, 0.555556, 0.776119, 0.631068, 
0.555556, 0.322581, 0.888889, 0.621359, 
0.428571, 0.468750, 0.718310, 0.543689, 
0.461538, 0.562500, 0.704225, 0.533981, 
0.666667, 0.258065, 0.944444, 0.611650, 
0.411765, 0.466667, 0.726027, 0.572816, 
0.395349, 0.629630, 0.657895, 0.592233, 
0.444444, 0.571429, 0.733333, 0.621359, 
0.428571, 0.620690, 0.675676, 0.592233, 
0.514286, 0.529412, 0.753623, 0.572816, 
0.470588, 0.533333, 0.753425, 0.631068, 
0.400000, 0.666667, 0.589041, 0.592233, 
0.444444, 0.375000, 0.788732, 0.592233, 
0.439024, 0.562500, 0.676056, 0.553398, 
0.440000, 0.758621, 0.621622, 0.631068, 
0.405405, 0.535714, 0.706667, 0.543689, 
0.459459, 0.566667, 0.726027, 0.601942, 
0.487805, 0.666667, 0.712329, 0.592233, 
0.487805, 0.571429, 0.691176, 0.582524, 
0.433962, 0.821429, 0.600000, 0.601942, 
0.459459, 0.586207, 0.729730, 0.611650, 
0.470588, 0.533333, 0.753425, 0.631068, 
0.545455, 0.529412, 0.782609, 0.621359, 
0.421053, 0.705882, 0.521739, 0.543689, 
0.500000, 0.645161, 0.722222, 0.572816, 
