PRECISION, SENSIBILIDAD, ESPECIFICIDAD 
0.750000, 0.483871, 0.930556, 0.611650, 
0.583333, 0.482759, 0.864865, 0.572816, 
0.680000, 0.500000, 0.884058, 0.582524, 
0.538462, 0.538462, 0.844156, 0.631068, 
0.705882, 0.352941, 0.927536, 0.582524, 
0.720000, 0.545455, 0.900000, 0.650485, 
0.633333, 0.655172, 0.851351, 0.621359, 
0.687500, 0.333333, 0.928571, 0.563107, 
0.434783, 0.312500, 0.816901, 0.504854, 
0.750000, 0.450000, 0.904762, 0.533981, 
0.571429, 0.625000, 0.788732, 0.533981, 
0.568182, 0.781250, 0.732394, 0.640777, 
0.736842, 0.451613, 0.930556, 0.679612, 
0.629630, 0.531250, 0.859155, 0.582524, 
0.566667, 0.500000, 0.811594, 0.533981, 
0.764706, 0.361111, 0.940299, 0.563107, 
0.666667, 0.551724, 0.891892, 0.543689, 
0.769231, 0.555556, 0.910448, 0.621359, 
0.666667, 0.625000, 0.859155, 0.621359, 
0.631579, 0.363636, 0.900000, 0.611650, 
0.619048, 0.742857, 0.764706, 0.631068, 
0.700000, 0.388889, 0.910448, 0.485437, 
0.583333, 0.451613, 0.861111, 0.592233, 
0.750000, 0.162162, 0.969697, 0.466019, 
0.589744, 0.718750, 0.774648, 0.660194, 
0.655172, 0.558824, 0.855072, 0.592233, 
0.739130, 0.515152, 0.914286, 0.640777, 
0.696970, 0.718750, 0.859155, 0.631068, 
0.684211, 0.464286, 0.920000, 0.582524, 
0.700000, 0.437500, 0.915493, 0.592233, 
0.500000, 0.357143, 0.866667, 0.572816, 
0.653846, 0.500000, 0.869565, 0.582524, 
0.621622, 0.718750, 0.802817, 0.631068, 
0.560000, 0.451613, 0.847222, 0.582524, 
0.692308, 0.580645, 0.888889, 0.631068, 
0.666667, 0.625000, 0.859155, 0.582524, 
0.560000, 0.451613, 0.847222, 0.572816, 
0.769231, 0.312500, 0.957746, 0.611650, 
0.608696, 0.451613, 0.875000, 0.572816, 
0.625000, 0.468750, 0.873239, 0.621359, 
0.666667, 0.424242, 0.900000, 0.504854, 
0.576923, 0.428571, 0.838235, 0.495146, 
0.633333, 0.500000, 0.830769, 0.553398, 
0.739130, 0.472222, 0.910448, 0.572816, 
0.684211, 0.393939, 0.914286, 0.592233, 
0.909091, 0.277778, 0.985075, 0.592233, 
0.764706, 0.419355, 0.944444, 0.592233, 
0.566667, 0.566667, 0.821918, 0.592233, 
0.703704, 0.655172, 0.891892, 0.679612, 
0.700000, 0.358974, 0.906250, 0.563107, 
0.666667, 0.363636, 0.914286, 0.582524, 
0.772727, 0.435897, 0.921875, 0.601942, 
0.714286, 0.606061, 0.885714, 0.611650, 
0.647059, 0.354839, 0.916667, 0.582524, 
0.777778, 0.451613, 0.944444, 0.660194, 
0.629630, 0.607143, 0.866667, 0.689320, 
0.576923, 0.517241, 0.851351, 0.485437, 
0.689655, 0.526316, 0.861538, 0.640777, 
0.666667, 0.648649, 0.818182, 0.640777, 
0.600000, 0.272727, 0.914286, 0.504854, 
0.739130, 0.531250, 0.915493, 0.631068, 
0.652174, 0.416667, 0.880597, 0.533981, 
0.615385, 0.516129, 0.861111, 0.601942, 
0.650000, 0.361111, 0.895522, 0.514563, 
0.666667, 0.400000, 0.897059, 0.572816, 
0.695652, 0.516129, 0.902778, 0.601942, 
0.769231, 0.256410, 0.953125, 0.582524, 
0.619048, 0.419355, 0.888889, 0.553398, 
0.689655, 0.540541, 0.863636, 0.601942, 
0.608696, 0.388889, 0.865672, 0.504854, 
0.680000, 0.531250, 0.887324, 0.543689, 
0.641026, 0.735294, 0.797101, 0.679612, 
0.541667, 0.448276, 0.851351, 0.611650, 
0.684211, 0.342105, 0.907692, 0.504854, 
0.666667, 0.451613, 0.902778, 0.601942, 
0.600000, 0.461538, 0.896104, 0.631068, 
0.636364, 0.800000, 0.764706, 0.621359, 
0.550000, 0.333333, 0.871429, 0.543689, 
0.666667, 0.378378, 0.893939, 0.533981, 
0.500000, 0.862069, 0.662162, 0.611650, 
0.625000, 0.500000, 0.876712, 0.572816, 
0.653846, 0.548387, 0.875000, 0.592233, 
0.655172, 0.542857, 0.852941, 0.621359, 
0.722222, 0.351351, 0.924242, 0.592233, 
0.523810, 0.379310, 0.864865, 0.572816, 
0.677419, 0.677419, 0.861111, 0.631068, 
0.722222, 0.702703, 0.848485, 0.592233, 
0.703704, 0.558824, 0.884058, 0.592233, 
0.700000, 0.388889, 0.910448, 0.553398, 
0.696970, 0.696970, 0.857143, 0.631068, 
0.545455, 0.342857, 0.852941, 0.543689, 
0.678571, 0.542857, 0.867647, 0.601942, 
0.681818, 0.416667, 0.895522, 0.592233, 
0.642857, 0.290323, 0.930556, 0.582524, 
0.642857, 0.281250, 0.929577, 0.601942, 
0.684211, 0.419355, 0.916667, 0.611650, 
0.636364, 0.600000, 0.823529, 0.631068, 
0.655172, 0.558824, 0.855072, 0.621359, 
0.612903, 0.633333, 0.835616, 0.543689, 
0.631579, 0.387097, 0.902778, 0.572816, 
